doc_id,agreement_id,sentence_number,entity,entity_type,org_correction,corrected_entity_org,entity_correction,entity_abr
5,1545,88, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,90, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,94, ee ) EAOs , ORG ,Ethnic Armed Organizations (EAO),ORG,Ethnic Armed Organizations (EAO),EAO
5,1545,96, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,97, JMC - S., ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,97, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,98, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,100, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,102, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,104, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,107, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,109, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,109, Local Level Joint Ceasefire Monitoring Committee, ORG ,Joint Ceasefire Monitoring Committee (JCMC),ORG,Joint Ceasefire Monitoring Committee (JCMC),JCMC
5,1545,109, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,109, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,111, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,112, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,112, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,114, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,114, Local Level Joint Ceasefire Monitoring Committee, ORG ,Joint Ceasefire Monitoring Committee (JCMC),ORG,Joint Ceasefire Monitoring Committee (JCMC),JCMC
5,1545,114, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,115, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,115, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,116, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,116, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,117, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,119, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,119, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,122, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,122, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,124, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,126, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,128, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,130, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,130, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,131, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,131, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,132, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,133, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,135, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,136, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,136, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,138, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,142, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,143, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,145, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,146, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,147, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,147, JMC - S. , ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,147, Joint Ceasefire Monitoring Committee, ORG ,Joint Ceasefire Monitoring Committee (JCMC),ORG,Joint Ceasefire Monitoring Committee (JCMC),JCMC
5,1545,147, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,149, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,150, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,150, JMC - S. , ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,150, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,151, JMC - L.  Responsibilities JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,152, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,152, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,154, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,154, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,156, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,156, JMC - S., ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,157, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,157, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,159, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,159, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,162, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,164, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,166, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,168, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,168, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,170, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,172, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,173, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,174, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,176, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,179, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,181, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,182, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,184, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,186, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,186, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,186, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,187, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,188, JMC - U, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
5,1545,188, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,188, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,188, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,189, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,189, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,190, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,194, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,195, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,198, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,199, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,200, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,203, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,205, JMC - L, ORG ,Local Level Joint Ceasefire Monitoring Committee (JMC-L),ORG,Local Level Joint Ceasefire Monitoring Committee (JMC-L),JMC-L
5,1545,206, JMC - S, ORG ,State Level Joint Ceasefire Monitoring Committee (JMC-S),ORG,State Level Joint Ceasefire Monitoring Committee (JMC-S),JMC-S
5,1545,207, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,209, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,211, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,212, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,214, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,215, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,216, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,218, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,220, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,220, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,220, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,222, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,224, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,226, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
5,1545,226, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
7,1550,0, Karenni National Progressive Party, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
7,1550,0, KNPP, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
7,1550,1, KNPP, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
7,1550,1, KNPP Khu Oo Reh, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
7,1550,3, KNPP, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
7,1550,10, KNPP, ORG ,Karenni National Progressive Party (KNPP),ORG,Karenni National Progressive Party (KNPP),KNPP
8,1551,1, Chin National Union, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,1, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,2, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,2, Chin National Peace Team, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,4, Chin National Chin State / Union Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,5, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,6, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,16, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,16, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,17, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,18, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,23, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,25, Chin, PERSON ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,26, Government ’s Order, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,28, Chin, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,28, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,29, Chin National Day, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,33, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,33, CNA, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,34, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,35, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,36, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,47, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,53, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,53, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,53, Union Peace Team Crisis Mediating Body, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
10,1553,0, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,0, Burmese Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
10,1553,0, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,1, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,2, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,3, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,3, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,4, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,5, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
12,1557,0, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
12,1557,1, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
12,1557,7, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
13,1558,0, Naga, PERSON ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,0, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,2, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
13,1558,2, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,3, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,4, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,5, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
14,1559,0, SSA - S Government Ceasefire Agreement, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
14,1559,0, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
14,1559,17, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
15,1560,0, SSA - S Government 11, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,0, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,6, SSA, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,12, SSA - S, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,13, SSA, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,0, SSA - S Government, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,1, Restoration Council Shan State / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,1, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,4, UPWC, ORG ,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
17,1562,0, SSPP / SSA - N Government  Preliminary Peace, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,0, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,0, SSPP)/ Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,1, Shan State, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,2, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,4, Shan State Minster Security, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,4, SSPP / Shan State Army Sao Khun Hsai, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,6, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
17,1562,6, SSPP / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,7, SSPP / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,12, Shan State Progressive, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
